src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
"Uhaba wa maji wakati wa ukame husababisha hasara. Wakulima wanapaswa kutumia mbinu za kuvuna maji kama vile mabwawa, sufuria, na hifadhi ya chini ya ardhi.","Ogokeana kwamache chingaki chieguragura nigo ekorenta asara Nere buya abaremi kwegera gotacha na kogacha amache ase okorema chingoro, kogora ebibuyu ebinene, koagacha chitangi chia'mahe inse yeriraba.",swh_Latn,,2462,Security
"Usalama wa kibiolojia huzuia milipuko ya magonjwa. Safisha vijidudu kwenye bafu za miguu, karantini wanyama wapya, dhibiti ufikiaji wa wanyamapori, na toa ripoti kwa wanyama wagonjwa haraka. Utupaji sahihi wa mizoga ni muhimu.","Gotanga okoererania etugo korwa ensemo eyemo gochia eyende nigo egotana okwambokerana kwamarwaire yetugo nabanto. Beta chiombe esindani yoborwaire bwomonwa namagoro, chiombe chikorwaa gochia aria chichanche, renda chingiti chiorosana tichiika ange, na karwe eripoti ioro yetugo erwarete otrikonyorwa. Tindeka etugo eri yakure inse kabisa.",swh_Latn,,2463,Security
Mfumo wa Utambuzi na Ufuatiliaji wa Mifugo wa Kenya hugawa idadi ya mifugo na vitambulisho vya masikio ili kusaidia kuzuia wizi na kudhibiti magonjwa.,"Omoreoberio o'Kenya komanya etugo, na komanya ase yarwete ngosambereria ore chiombe chinamba gose gochikera chinamba ase amato buna enchera yogotanga oboibi.",swh_Latn,,2464,Security
Uwindaji wa wanyamapori husababisha hasara. Wakulima wanapaswa kujenga vizimba visivyoweza kuwindwa na wanyama waharibifu na kutumia wanyama wa ulinzi. Fidia inapatikana kwa visa vilivyothibitishwa.,Ogoitwa gwetugo nechingiti chiorosana buna endagera yabo nigo gokoreta asara ase omoremi. Nere buya abaremi koagacha gose kogitera etugo yabo buya gotanga chingiti chiorosana goikera etugo yabo na koyeita bua endagera yabo. Ogoakanwa ase baria etugo yabo yaitetwe nechingiti chiorosana nereo ase baria bagitere etugo yabo buya.,swh_Latn,,2465,Security
Bima ya mifugo inayotegemea faharasa huwalinda wafugaji kutokana na upotevu wa ukame kwa kutumia vichocheo vya data vya setilaiti.,Ensuarence erendete abaremi bobotugi nereo ekero rioka yamanyakinire nga omobaso omonene gose etoigo gose ogwateka kwendwari etare konyarekana ekorenda abatugi gotera ebimoreki bieintenet igoro aa ase rire bokorenga ekerengo omochando ore gokonys chiinsuarence komanya nechibesa irenga bagoakana omoremi.,swh_Latn,,2466,Security
Uhamaji usioidhinishwa wa mifugo hueneza magonjwa. Wakulima wanapaswa kudai vibali na kufuata notisi za karantini.,Okoererania gwetugo gotancheirie nigo kogotaria amarwaire. Nere buya abaremi basabe rirube rikobanchera goetia etugo korwa aa gochia aari na kobwatia amachiko ogochancha chitugo chiabo.,swh_Latn,,2467,Security
Njia sahihi za kuchinja hulinda usalama wa nyama. Tumia vichinjio vilivyoidhinishwa pekee au fuata miongozo ya afya ya umma kwa ajili ya kuchinja nyumbani.,Obonyenyi etugo obuya na gacha enyama buya protect. Tumia ebichinchio biria biancheire gose bwatia amachiko yobochenu ekero okonyenya etugo yao nka.,swh_Latn,,2468,Security
Mimea fulani huwa na sumu kwa mifugo. Wakulima wanapaswa kuondoa mimea yenye sumu na kutoa chakula mbadala wakati wa ukame. Uchambuzi wa mifugo unasaidia utambuzi.,Ekero etugo yarire emete gete nigo ekoba esumu mebere yabo. Nere buya abaremi batogore emete buna eyio yonsi na koa chitugo chiabo obonyansi obuya chinaki chiguragura. Ogopima etugo yao nomonyagitari bwetugo nabio bikoenekia ayio.,swh_Latn,,2469,Security
"Ukame unahitaji usimamizi maalum. Toa madini, punguza ukubwa wa kundi mapema, na uhifadhi maji.","Eguragura nego eganitie emeroberio emeikernu korenda amache, gosiarera ebimeri amache, na koa etugo amache okonywa. Karwe amache echichuba, keania obonge bwetugo yao genkioy, na gacha amache.",swh_Latn,,2472,Security
"Uhifadhi mzuri wa malisho huzuia uchafuzi wa sumu ya aflatoxin. Weka nafaka kavu, zisizo na ukungu, na zihifadhiwe kwa usalama.",Kogacha endagrera buya nigo egokonya ogotabosa kwendagera.,swh_Latn,,2473,Security
Kuripoti mapema huzuia milipuko. Wasiliana na maafisa wa mifugo au Simu ya Bure ya Magonjwa ya Wanyama 0800721313.,Korwa eripoti bwango igoro yamarwaire gochia ase abanyagitari nigo egotanga oborwaire kwambokerana/koranda. Manyia omonyagitari bwetugo rangeria esimi eye yamorero 0800721313 otari goakana kende.,swh_Latn,,2474,Security
"Mabadiliko ya hali ya hewa huongeza hatari za wanyama. Toa kivuli, mifereji ya maji, vizuizi vya upepo, na tumia mifumo ya tahadhari ya mapema.","Ogoonchoreria kwerire nigo gokogesa emechando ase atugo. Beka etugo yao inse yekiriri, emetaro yogosokia amache amachafu, chimbago gotanga embeo, na komanya bwango igoro yogoonchoreria kwerire bwebage.",swh_Latn,,2475,Security
"Usalama wa maziwa unahitaji usafi. Osha viwele, tumia vyombo safi, poza maziwa, na uyauze kwa wasindikaji walioidhinishwa pekee.","Okogacha amere buya neganetie obochenu. Sibia enyeri nechimbere buya, beka amabere ase egento ekerabu, kendia amabere, na yaoneri bari bawete amarube yokobanchera koonia amabere boke.",swh_Latn,,2476,Security
"Uhamiaji wa wafugaji unahitaji mipango. Pata vibali, chagua njia salama, na epuka maeneo yenye migogoro.","Okonganya korwa aa gochia aaria kwa abatugi nkoganetie emeroberio emiya. Nyora ogwancherwa gwokong'anya netugo yao, etera ase atari nemechando, kabe are korwa chingongo chiria chire neminano.",swh_Latn,,2478,Security
"Kumbukumbu sahihi huboresha usimamizi. Fuatilia kuzaliwa, vifo, matibabu, na chanjo.","Amariko abwate maeleso yoboremi bwetugo yao nigo akogokonya ase emeroberio yao. Bwatia komanya chitariki chia kera etugo ekero yabiaretwe, ogokwa, buna kwarure obobwenia, na gochichancha.",swh_Latn,,2480,Security
"Wizi wa mizinga ya nyuki unaongezeka. Linda nyuki, weka alama kwenye mizinga, na uripoti wanunuzi wanaotiliwa shaka.","Oboibi bwemetana yechinchoke mbogendererete kogeseka. Renda buya emetana, yebeka chinamba, na manyia igoro yabagori bakengeka.",swh_Latn,,2481,Security
"Uchafuzi wa viwandani huwadhuru wanyama. Ripoti utupaji taka, uzio mbali na maeneo yaliyochafuliwa, na jaribu maji.","Obochafu bokorwa ase chifakitori nigo bokorentera etugo obokongu. Karwe eripoti igoro gotuguta obochafu bwabo ase enchera etari engiya, gita aase eubochafu bogotugutwa, na pima amche komanya gose nabwate ebinyinyi.",swh_Latn,,2482,Security
Mafuriko huua wanyama na kueneza magonjwa. Huhamisha makundi hadi kwenye maeneo ya juu na kuua vijidudu baada ya mafuriko.,Omogoko omonene nigo ogoita etugo na okoranda kwendwarim yetugo. Siarera obweri eriogo motwe yemegoko.,swh_Latn,,2483,Security
Polisi jamii hupunguza wizi wa mifugo. Shiriki akili na usaidie uchunguzi wa polisi.,Oborendi bwebinyoro nogo bogokeania oboibi bwetugo. Karwe amanagana obotuki na bwatisia porisi kobeka oborendi.,swh_Latn,,2484,Security
Utunzaji sahihi wa mbolea huzuia magonjwa. Mbolea kabla ya matumizi na uhifadhi mbali na vyanzo vya maji.,Kogacha na gotumia bobe obwoyo buya nigo kogokeania amarwaire. Karwe ribaga risaine ase eubo koguna na goonchoreria koba obwoyo omanye kobotumia na bobeke are korwa ase amache.,swh_Latn,,2485,Security
Nyoka huuma wanyama wakati wa kiangazi. Safisha vichaka na utafute matibabu ya haraka kwa kuumwa.,Chingiti chingenda nse nkorasa chire etugo aaria chingongo chinyomo. Rabia orsana na rigia obowenia bwa bwango ase etugo yao rasirwe neng'iti engenda nse.,swh_Latn,,2486,Security
"Viwanja vya mnada huvutia wahalifu. Tumia viwanja vilivyoidhinishwa, thibitisha wanunuzi, na utunze rejista.","Ase ebinto bigoakerwa omonada nigo akongusa ebibago. Akera omonada aase aitabire neserikari, rigereria buya abagori baino, na gacha buya amariko buna ogoaka omonada ebinto ebio.",swh_Latn,,2488,Security
Ndege wakubwa huwinda mifugo midogo. Tumia vifaa vya kutisha na uweke zizi zilizofunikwa.,Ebibaki na makotu nigo akira ebichichu buna endagera yabo. Gitera etugoyao buya na rosia ebinto binga buna omonto obogoretie enyimbo gochia igoro na koyeka aroro kogosa ebinto ebio bitgete koira etugo.,swh_Latn,,2490,Security
Utayari wa maafa hupunguza hasara. Tambua njia za uokoaji na uhifadhi vifaa vya dharura.,Kweroberia buya nyuma yemechando nigo ogotanga asara. Orokia chinchera chiokominchoreria ekero kiemebasekano na gacha endagera orarie ekero kiemebasekano.,swh_Latn,,2491,Security
Vituo vya maji huvutia wezi. Wanyama hunyweshwa maji mchana na hulinda maeneo yenye hatari kubwa.,Ase amache akobucherwa nigo akongusa ebibago. Ira chiombe kere mobaso konywa amache animals no mokera buya aase okagerete abaibi barabaise korwera.,swh_Latn,,2492,Security
Kelele za wanyama husumbua jamii. Makazi mazuri hupunguza kelele na kuzuia malalamiko.,Okwana gwechiombe nigo gokogechia abanto. Koagacha obweri obuya nigo bogotanga eriogi riokwana na igo gotanga abanto kwemurangania.,swh_Latn,,2493,Security
Wanyama waliopotea huharibu mali. Dumisha uzio imara na uripoti uharibifu haraka.,Etugo yabagoire nigo egosari ebimeri biabanto. Gitera buya etugo yao na manyia abanyene ekero etugo yao yasaririe ebinto bia bande.,swh_Latn,,2494,Security
Moto wa msimu wa kiangazi unatishia maeneo ya malisho. Hutengeneza njia za kuzuia moto na kuripoti matukio ya uchomaji moto.,"Omorero chingaki chieguragura nigo okorenta obokongu ase oborisia bwetugo. Onye omogondo bwendagera gose rinani ore omonene, yobarore gati gati na koyatiga atri namete gose obonyansi gotanga omorere gotamboka gochia asande na manyia abarai onye nomonto bwogetie obomorero eyio makusudi.",swh_Latn,,2495,Security
"Usimamizi sahihi wa ufugaji huzuia majeraha. Tumia mifugo yenye afya, tunza usafi, na uandike tarehe za ufugaji.","Renda korora nga ekero etugo yao ekobwata embego yakorirwe ase enchera engiya etarikoumisa etugo eria ekobwata embego. Tumia eeri ebwate afia engiya , renda obochenu, na rika inse chitariki kwaete etugo yao embego.",swh_Latn,,2496,Security
Wizi wa vifaa huathiri tija. Hakikisha vifaa na mashine zinapatikana na uripoti wizi mara moja.,Oboibi bwebinto bioboremi buna chitinga chiokorem nebinde nigo bikoirania magega gose gokei rigesa. Gacha buya ebinto biao biogokora oboremi buya na manyia abagambi igoro yoboibi biebinto biao bioboremi bwngo.,swh_Latn,,2497,Security
Umeme huua wanyama wanaochunga. Weka fimbo za umeme na epuka kuwafunga wanyama kwenye miti iliyotengwa.,Enkoba nigo egoita etugo ere getii korisia. Beka ebinto biria bikobwata enkoba na tiga gosiba etugo ase omote ore oymo.,swh_Latn,,2498,Security
Matumizi mabaya ya viuavijasumu husababisha usugu. Fuata maagizo ya daktari na utupe dawa kwa usalama.,"Ekero amariogo aria agotanga ebinyinyi komenta omobere ime agotumeka bobe, nigo akoa ebinyinyi chinguru goika eriogo riasinywa gokora egasi yobobwenia buya. Bwatia amereso omonyagitari buya na tuguta amariogo ase enchera engiya buna eyokoyatindeka.",swh_Latn,,2499,Security
Panga vifaa vya kulisha ili kuepuka uhaba. Hifadhi malisho na tumia aina zinazostahimili ukame.,Rosia na kogacha endagera yetugo yao genkio gotanyorwa nobokongu abwo motwe. Gacha endagera yetugo yao buya na simeka endagera yetugo eria ekoremereria omogaso omonene.,swh_Latn,,2501,Security
Ushughulikiaji mbaya husababisha msongo wa mawazo na majeraha. Tumia sakafu zisizoteleza na vifaa sahihi vya kuzuia.,"Ekero etugo ekoirwa ase enchera etari engiya nigo ekoba nobwoba, ogochandeka ebirengererio an koumia. Beka etugo aase atari noboterere na yesibe buya.",swh_Latn,,2504,Security
Mifumo ya umeme yenye hitilafu huwadhuru wanyama. Kagua nyaya za umeme na ujaribu volteji iliyopotea mara kwa mara.,Esitima etbikirie buya nabo are hatari ase etugo. Rora gose chigwaya nchiererete inse na gopima gose nchire nomorero kera engaki erio korenda etugo teakwa nesisitima.,swh_Latn,,2505,Security
Kingo zenye maji marefu hunasa wanyama. Weka miteremko laini na uzio maeneo hatari.,Koira etugo rooche konya amache aase are egetionko nabo etugo aranyare gotereria na kogwa amache ime ekwe. Rosia buya aase etugo yao ekonywera amache na gita aase are atari ase etugo.,swh_Latn,,2506,Security
"Mashamba ya utafiti yanahitaji ulinzi mkali. Tumia CCTV, ufikiaji unaodhibitiwa, na doria.","Aaria ase oboremi bogokorerwa amasomo ogotema ao ao naganetie oborendi obuya. Tumia ebimoreki biria biekamera bikobwata buna abanto bagosoa nagosoka, renda nga tari kera omonto ogosoa aroro, nobomongeri obuya.",swh_Latn,,2507,Security
"Halijoto ya juu hupunguza uzalishaji. Hutoa kivuli, uingizaji hewa, na maji yasiyobadilika.","Ekero riberera rire igoro mono nigo rigokei amabere ase etugo. Beka ekiriri, karwe ribaga ase embeo rgoetera, na beka amache okonya ase etugo chingaki chionsi.",swh_Latn,,2508,Security
Onyo la mapema huzuia hasara. Fuatilia hali na ushiriki utabiri na wafugaji.,Komanya omochando bwango nigo kogotanga asara. Rigeria buya komanya rire buna rire na sanga nabatugi bamino.,swh_Latn,,2509,Security
Kuwa mwangalifu na programu za uwekezaji zinazotangazwa wakati wa mechi za mpira wa miguu kwenye mikondo haramu. Nyingi ni njia za wizi wa data au ulaghai wa kifedha.,Erende korwa omochieso ogotangaswa ase chisimi kobeka chibesa ase etimi gete ng'a nonyore chibesa goetra esimi chingaki chiegosri yomopira. Abange ba abwo bakorenta chigosori echi nigo barengete koiba amanga iigoro yao bakorere oboibi.,swh_Latn,,2510,Security
"""DCI inachunguza mpango bandia wa 'ruzuku ya vijana wanaoanza' unaosambazwa kwenye TikTok na Instagram. Hakuna mpango kama huo unaofadhiliwa na Serikali ya Kenya.""",Abanyanyimbo mbagendererete gotuka igoro yogochaka ogokonywa ase abasae neserikari ya Kenya goetera TikTok na Instagram. Gento kenga buna ekio tikeiyo korende noborimo bwoka.,swh_Latn,,2511,Security
Wakenya kadhaa wameripoti simu za ulaghai zinazodaiwa kutoka kwa wasafirishaji wa kimataifa wanaoomba malipo ya kibali cha forodha. Thibitisha simu hizo moja kwa moja na KRA au msafirishaji.,Abakenya abange banyorire chisimi korwa ebobagp bikobasaba chibesa gose kobaa amanga igoro yabo korwa abakweroka buna baria bagokora emeremo yobobogoria emesigo korwa chinse chia isiko mbare nomosigo oo abae chibesa chiogoetia omoesigo iyio erio bagokonye. Koranyore esimi yengencho etye manyia office chia chiebango (KRA) gose ekambani eyio bakogotebi.,swh_Latn,,2513,Security
"""Kuwa mwangalifu na programu za ushauri wa biashara zinazotangazwa na watu wenye ushawishi wanaoomba ada kubwa za usajili. Nyingi hazina usajili wa kisheria.""",Renda kegima tosoa ase emeroberio yogosomia igoro goetera chisimi nabanto bare nokobua gokong'ina nakobebegena bagosaba chibesa chinyinge gosoera Abange babanto aba tiberigeti neserikari.,swh_Latn,,2514,Security
"""Tunawasihi wananchi kumripoti mtu yeyote anayeomba 'huduma za NHIF za haraka' badala ya pesa taslimu. NHIF haitozi malipo kwa ajili ya usindikaji.""",Nigo togosaba abanto komanyia abagambi gose abasikari igoro yabanto bagosaba chibesa basuguikie akadi yao ya NHIF ekore egasi. NHIF teri gosaba besa goetia emesigo.,swh_Latn,,2515,Security
"""Wizara ya Nyumba haijawapa kazi mawakala wowote wa kukusanya malipo ya nyumba za bei nafuu. Maombi yanafanywa kupitia lango la Boma Yangu pekee.""",Eminisitiri yobokoreri bwabanto nkoinyoria ere abakorogia egasi nga baria bakorigia gosoa ase okwegera mono igoro yamosomo abo nigo agwancherwa na gosoa bosa. Kana monto onde bwensi oragosabe riaki.,swh_Latn,,2517,Security
Msalaba Mwekundu Kenya inawaonya raia dhidi ya michango inayotumia nambari za MPESA ambazo hazijasajiliwa kwa shirika. Daima angalia kabla ya kutuma pesa.,Ekeombe Ekebaririri gia Kenya kiarure ogokurerwa ase abanainchi igoro yemechango goetera MPESA chinamba chia till chitarikiri rasimi na Safaricom ase abwo bagosaba omochango . Tema komanya buya nyuma otatatoma chibesa chiao.,swh_Latn,,2518,Security
Onyo kwa umma: PSC haifanyi mahojiano kwenye WhatsApp. Tangazo lolote la kazi linaloomba 'ada za maombi' ni bandia na linapaswa kuripotiwa,Ogokurera ase bonsi: Enseo yesrikari eria etenenerete emeremo yeserikari (PSC) teri gokria abanto ogotema gwokorigia emeremo goetra Whatsapp. Any job ad asking for 'application fees' is fake and should be reported,swh_Latn,,2519,Security
"""CBK inafahamu kuhusu programu za simu zinazotoza ada za 'kibali cha CRB' mapema. Maombi ya CRB yanashughulikiwa kupitia ofisi zenye leseni pekee.""","""Ebengi enene ya Kenya (CBK ) nemanyete ebikoreri biechisimi apps charging 'CRB clearance' fees upfront. Ogosaba gochia baria batenenerete ogosaria kwobogoko (CRB) nigo kogokorwa nabanto bancheire gokora egasi eyio boka""",swh_Latn,,2520,Security
EACC imeripoti kuwa shirika linalotoa utafutaji na uthamini bandia wa hati miliki huko Kisumu. Tumia njia za serikali zilizothibitishwa pekee,"Ekeombe keria gekorwania obokengeka (EACC) yarure ogokurerwa igoro yamarube oborimo koa abanto emeremo, gose chinamba chiamaremo chioborimo, na korenga oboremo obwo nga nirenga boisaine aaria Kisumu. Tumia chiofisi chieserikari ekero otagete komanya ayio boronge.",swh_Latn,,2521,Security
"""DCI inathibitisha kukamatwa kwa wawakilishi bandia wa mashirika yasiyo ya kiserikali wanaodai kushirikiana na Mpango wa Chakula Duniani Kaskazini mwa Kenya. Daima thibitisha kupitia usajili rasmi wa mashirika yasiyo ya kiserikali.""","""Omotuki omonene enekirie okobwatwa kwa abatenereri be'NGO boborimo bakweroka abakobwaterana nekeombe kia Omoroberio Bwendagera Bwense (World Food Programme) aaria Kenya ya Irianyi. Botambe manya boronge korwa egetabu gia NGO.""",swh_Latn,,2522,Security
Mamlaka ya Mawasiliano yaonya kuhusu programu za kamari zilizotengenezwa kwa njia ya kloni zinazosambaa kwenye Telegram. Nyingi huiba data ya simu yako na taarifa za benki,Ekeombe keria ekenene getenerete okoererania amangana ase embeo kiarure ogokurera igoro yegokoreri gia bahati na sibu kioborimo kerandete ase Telegram. Abange nigo bakoiba amanga ao are ase esimi amo nayenamba yebengi yao.,swh_Latn,,2524,Security
KRA inawakumbusha walipa kodi kwamba mawakala hawaruhusiwi kukusanya malipo ya pesa taslimu ana kwa ana. Tumia nambari rasmi za PayBill na risiti,Ekeombe ekenene giokorusia ebango gia Kenya (KRA) nkoinyoria kere baakani abango nga abaachenti babo tibaganeirie korusia ebango gose koegwa chibesa tbarabwo abanyene. Tumia enamba yabeene ya PayBill na nyora risiti riogoakana.,swh_Latn,,2525,Security
