PSA_ID,Domain,English,English_sw
HEA_01518,Health,Public notice: KEMRI will host a free proper sanitation outreach in Uasin Gishu County this July.,Taarifa ya umma: KEMRI itaandaa huduma ya usafi sahihi ya bure katika Kaunti ya Uasin Gishu Julai hii.
HEA_01519,Health,CDC reminds the public in Meru County about the importance of tobacco control for household wellbeing.,CDC inawakumbusha umma katika Kaunti ya Meru umuhimu wa udhibiti wa tumbaku kwa ustawi wa kaya.
HEA_01520,Health,Ministry of Health - Reproductive Health Unit advises residents of Embu County to reduce salt and sugar intake to prevent the spread of preventable illness.,Wizara ya Afya - Kitengo cha Afya ya Uzazi kinashauri wakazi wa Kaunti ya Embu kupunguza ulaji wa chumvi na sukari ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01521,Health,Public notice: CDC will host a free hypertension awareness outreach in Busia County this July.,Taarifa ya umma: CDC itaandaa kampeni ya bure ya ufahamu juu ya shinikizo la damu katika Kaunti ya Busia mwezi huu wa Julai.
HEA_01522,Health,CDC launches a June awareness campaign on diabetes screening across Tharaka-Nithi County.,CDC inazindua kampeni ya ufahamu ya Juni juu ya uchunguzi wa ugonjwa wa kisukari katika Kaunti ya Tharaka-Nithi.
HEA_01523,Health,Kenya Medical Association reminds the public in Murang'a County about the importance of tobacco control for household wellbeing.,Chama cha Matibabu cha Kenya kinakumbusha umma katika Kaunti ya Murang'a juu ya umuhimu wa udhibiti wa tumbaku kwa ustawi wa kaya.
HEA_01524,Health,Kenya Medical Association advises residents of Nyandarua County to boil drinking water before use to prevent the spread of preventable illness.,Chama cha Matibabu cha Kenya kinashauri wakazi wa Kaunti ya Nyandarua kuoka maji ya kunywa kabla ya matumizi ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01525,Health,Public notice: KEMRI will host a free hand hygiene outreach in Trans Nzoia County this April.,Taarifa ya umma: KEMRI itaandaa huduma ya usafi wa mikono ya bure katika Kaunti ya Trans Nzoia Aprili hii.
HEA_01526,Health,KEMRI advises residents of Kwale County to attend the free community health screening to prevent the spread of preventable illness.,KEMRI inashauri wakazi wa Kaunti ya Kwale kuhudhuria uchunguzi wa bure wa afya ya jamii ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01527,Health,Ministry of Health - Reproductive Health Unit reminds the public in Bomet County about the importance of diabetes screening for household wellbeing.,Wizara ya Afya - Kitengo cha Afya ya Uzazi kinakumbusha umma katika Kaunti ya Bomet juu ya umuhimu wa uchunguzi wa ugonjwa wa kisukari kwa ustawi wa kaya.
HEA_01528,Health,KEMRI launches a May awareness campaign on safe water storage across Isiolo County.,KEMRI inazindua kampeni ya Machi ya ufahamu juu ya uhifadhi wa maji salama katika Wilaya ya Isiolo.
HEA_01529,Health,Kenya Red Cross launches a November awareness campaign on hypertension awareness across Nyandarua County.,Msalaba Mwekundu wa Kenya unazindua kampeni ya ufahamu ya Novemba juu ya ufahamu wa shinikizo la damu katika Kaunti ya Nyandarua.
HEA_01530,Health,Ministry of Health advises residents of Nairobi County to wash hands with soap and clean water regularly to prevent the spread of preventable illness.,Wizara ya Afya inawashauri wakazi wa Kaunti ya Nairobi waoshe mikono kwa sabuni na maji safi mara kwa mara ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01531,Health,SHA (Social Health Authority) launches an October awareness campaign on proper sanitation across Murang'a County.,Shirika la Afya ya Jamii (SHA) linazindua kampeni ya ufahamu ya Oktoba juu ya usafi sahihi katika Kaunti ya Murang'a.
HEA_01532,Health,Kenya Medical Association launches a November awareness campaign on tobacco control across West Pokot County.,Chama cha Matibabu cha Kenya kinazindua kampeni ya ufahamu ya Novemba juu ya udhibiti wa tumbaku katika Kaunti ya West Pokot.
HEA_01533,Health,Kenya Medical Association launches a March awareness campaign on safe water storage across Nairobi County.,Shirika la Matibabu la Kenya linazindua kampeni ya Machi ya ufahamu juu ya uhifadhi wa maji salama katika Kaunti ya Nairobi.
HEA_01534,Health,CDC launches a September awareness campaign on tobacco control across Wajir County.,CDC inazindua kampeni ya Septemba ya ufahamu juu ya udhibiti wa tumbaku katika Wilaya ya Wajir.
HEA_01535,Health,Public notice: Ministry of Health - Reproductive Health Unit will host a free hypertension awareness outreach in Taita-Taveta County this April.,Taarifa ya umma: Wizara ya Afya - Kitengo cha Afya ya Uzazi kitaandaa ufahamu wa bure wa shinikizo la damu katika Kaunti ya Taita-Taveta Aprili hii.
HEA_01536,Health,Division of Disease Surveillance and Response launches an October awareness campaign on tobacco control across Kiambu County.,Idara ya Ufuatiliaji na Jibu la Magonjwa inazindua kampeni ya utambuzi wa Oktoba juu ya udhibiti wa tumbaku katika Kaunti ya Kiambu.
HEA_01537,Health,KEMRI reminds the public in Elgeyo-Marakwet County about the importance of safe water storage for household wellbeing.,KEMRI inawakumbusha umma katika Kaunti ya Elgeyo-Marakwet juu ya umuhimu wa kuhifadhi maji salama kwa ustawi wa kaya.
HEA_01538,Health,Kenya Red Cross reminds the public in Vihiga County about the importance of diabetes screening for household wellbeing.,Msalaba Mwekundu wa Kenya unakumbusha umma katika Kaunti ya Vihiga juu ya umuhimu wa uchunguzi wa ugonjwa wa kisukari kwa ustawi wa kaya.
HEA_01539,Health,Public notice: SHA (Social Health Authority) will host a free diabetes screening outreach in Murang'a County this September.,Taarifa ya umma: Shirika la Afya ya Jamii (SHA) litaandaa uchunguzi wa bure wa ugonjwa wa kisukari katika Kaunti ya Murang'a mwezi huu wa Septemba.
HEA_01540,Health,KEMRI reminds the public in Nyandarua County about the importance of proper sanitation for household wellbeing.,KEMRI inawakumbusha umma katika Kaunti ya Nyandarua umuhimu wa usafi sahihi kwa ustawi wa kaya.
HEA_01541,Health,Division of Disease Surveillance and Response reminds the public in Kirinyaga County about the importance of tobacco control for household wellbeing.,Idara ya Ufuatiliaji na Jibu la Magonjwa inawakumbusha umma katika Kaunti ya Kirinyaga umuhimu wa udhibiti wa tumbaku kwa ustawi wa kaya.
HEA_01542,Health,Ministry of Health launches a November awareness campaign on safe water storage across Kisii County.,Wizara ya Afya inazindua kampeni ya ufahamu ya Novemba juu ya uhifadhi salama wa maji katika Kaunti ya Kisii.
HEA_01543,Health,Public notice: CDC will host a free tobacco control outreach in Samburu County this May.,Taarifa ya umma: CDC itaandaa kampeni ya bure ya kudhibiti tumbaku katika Kaunti ya Samburu Mei hii.
HEA_01544,Health,Public notice: SHA (Social Health Authority) will host a free food safety outreach in Kericho County this April.,Taarifa ya umma: Shirika la Afya ya Jamii (SHA) litaandaa kampeni ya bure ya usalama wa chakula katika Kaunti ya Kericho Aprili hii.
HEA_01545,Health,Kenya Medical Association reminds the public in Mombasa County about the importance of proper sanitation for household wellbeing.,Chama cha Matibabu cha Kenya kinakumbusha umma katika Kaunti ya Mombasa juu ya umuhimu wa usafi sahihi kwa ustawi wa kaya.
HEA_01546,Health,Public notice: SHA (Social Health Authority) will host a free safe water storage outreach in Machakos County this May.,Taarifa ya umma: Shirika la Afya ya Jamii (SHA) litaandaa huduma ya bure ya kuhifadhi maji salama katika Kaunti ya Machakos Mei hii.
HEA_01547,Health,Ministry of Health - Reproductive Health Unit advises residents of Siaya County to reduce salt and sugar intake to prevent the spread of preventable illness.,Wizara ya Afya - Kitengo cha Afya ya Uzazi kinashauri wakazi wa Kaunti ya Siaya kupunguza ulaji wa chumvi na sukari ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01548,Health,Kenya Red Cross launches an August awareness campaign on diabetes screening across Taita-Taveta County.,Msalaba Mwekundu wa Kenya unazindua kampeni ya ufahamu ya Agosti juu ya uchunguzi wa ugonjwa wa kisukari katika Wilaya ya Taita-Taveta.
HEA_01549,Health,Division of Disease Surveillance and Response reminds the public in Nyamira County about the importance of food safety for household wellbeing.,Idara ya Ufuatiliaji na Jibu la Magonjwa inakumbusha umma katika Kaunti ya Nyamira juu ya umuhimu wa usalama wa chakula kwa ustawi wa kaya.
HEA_01550,Health,KEMSA launches a May awareness campaign on hypertension awareness across Kisii County.,KEMSA inazindua kampeni ya ufahamu ya Mei juu ya ufahamu wa shinikizo la damu katika Kaunti ya Kisii.
HEA_01551,Health,Division of Disease Surveillance and Response launches an October awareness campaign on tobacco control across Uasin Gishu County.,Idara ya Ufuatiliaji na Jibu la Magonjwa inazindua kampeni ya utambuzi wa Oktoba juu ya udhibiti wa tumbaku kote Wilaya ya Uasin Gishu.
HEA_01552,Health,Public notice: Ministry of Health - Reproductive Health Unit will host a free food safety outreach in Kisii County this January.,Taarifa ya umma: Wizara ya Afya - Kitengo cha Afya ya Kuzaliana kitaandaa kampeni ya bure ya usalama wa chakula katika Kaunti ya Kisii Januari hii.
HEA_01553,Health,KEMSA launches an August awareness campaign on food safety across Siaya County.,KEMSA inazindua kampeni ya ufahamu wa Agosti juu ya usalama wa chakula kote katika Kaunti ya Siaya.
HEA_01554,Health,Ministry of Health advises residents of Trans Nzoia County to attend the free community health screening to prevent the spread of preventable illness.,Wizara ya Afya inawashauri wakazi wa Kaunti ya Trans Nzoia kuhudhuria uchunguzi wa bure wa afya ya jamii ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01555,Health,Public notice: SHA (Social Health Authority) will host a free safe water storage outreach in Wajir County this March.,Taarifa ya umma: Shirika la Afya ya Jamii (SHA) litaandaa huduma ya bure ya kuhifadhi maji salama katika Kaunti ya Wajir Machi hii.
HEA_01556,Health,Kenya Medical Association advises residents of Murang'a County to reduce salt and sugar intake to prevent the spread of preventable illness.,Shirika la Matibabu la Kenya linawashauri wakazi wa Kaunti ya Murang'a kupunguza kiasi cha chumvi na sukari ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01557,Health,Kenya Red Cross advises residents of Meru County to attend the free community health screening to prevent the spread of preventable illness.,Msalaba Mwekundu wa Kenya unawashauri wakazi wa Kaunti ya Meru kuhudhuria uchunguzi wa bure wa afya ya jamii ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01558,Health,Public notice: KEMRI will host a free proper sanitation outreach in Taita-Taveta County this July.,Taarifa ya umma: KEMRI itaandaa huduma ya usafi wa bure katika Wilaya ya Taita-Taveta mwezi huu Julai.
HEA_01559,Health,Kenya Medical Association advises residents of Samburu County to boil drinking water before use to prevent the spread of preventable illness.,Chama cha Matibabu cha Kenya kinashauri wakazi wa Kaunti ya Samburu kuoka maji ya kunywa kabla ya kutumia ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01560,Health,Ministry of Health launches a November awareness campaign on hypertension awareness across Bomet County.,Wizara ya Afya inazindua kampeni ya ufahamu ya Novemba juu ya ufahamu wa shinikizo la damu katika jimbo lote la Bomet.
HEA_01561,Health,SHA (Social Health Authority) advises residents of Baringo County to attend the free community health screening to prevent the spread of preventable illness.,Shirika la Afya ya Jamii (SHA) linawashauri wakazi wa Kaunti ya Baringo kuhudhuria uchunguzi wa bure wa afya ya jamii ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01562,Health,Ministry of Health advises residents of Trans Nzoia County to reduce salt and sugar intake to prevent the spread of preventable illness.,Wizara ya Afya inawashauri wakazi wa Kaunti ya Trans Nzoia kupunguza ulaji wa chumvi na sukari ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01563,Health,Public notice: KEMSA will host a free safe water storage outreach in Taita-Taveta County this June.,Taarifa ya umma: KEMSA itaandaa huduma ya bure ya kuhifadhi maji salama katika Wilaya ya Taita-Taveta mwezi Juni huu.
HEA_01564,Health,Ministry of Health launches a September awareness campaign on diabetes screening across Nyamira County.,Wizara ya Afya inazindua kampeni ya Septemba ya ufahamu juu ya uchunguzi wa ugonjwa wa kisukari katika Kaunti ya Nyamira.
HEA_01565,Health,Ministry of Health - Reproductive Health Unit reminds the public in Wajir County about the importance of tobacco control for household wellbeing.,Wizara ya Afya - Kitengo cha Afya ya Kuzaa kinakumbusha umma katika Kaunti ya Wajir juu ya umuhimu wa udhibiti wa tumbaku kwa ustawi wa kaya.
HEA_01566,Health,KEMRI advises residents of Nyandarua County to reduce salt and sugar intake to prevent the spread of preventable illness.,KEMRI inawashauri wakazi wa Kaunti ya Nyandarua kupunguza ulaji wa chumvi na sukari ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01567,Health,KEMSA reminds the public in Elgeyo-Marakwet County about the importance of hypertension awareness for household wellbeing.,KEMSA inawakumbusha umma katika Kaunti ya Elgeyo-Marakwet juu ya umuhimu wa ufahamu wa shinikizo la damu kwa ustawi wa kaya.
HEA_01568,Health,Kenya Red Cross advises residents of Nairobi County to boil drinking water before use to prevent the spread of preventable illness.,Msalaba Mwekundu wa Kenya unawashauri wakazi wa Kaunti ya Nairobi kuoka maji ya kunywa kabla ya kuyatumia ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01569,Health,KEMSA reminds the public in Uasin Gishu County about the importance of hand hygiene for household wellbeing.,KEMSA inawakumbusha umma katika Kaunti ya Uasin Gishu umuhimu wa usafi wa mikono kwa ustawi wa kaya.
HEA_01570,Health,Public notice: Kenya Red Cross will host a free diabetes screening outreach in Machakos County this October.,Taarifa ya umma: Msalaba Mwekundu wa Kenya utaandaa uchunguzi wa bure wa ugonjwa wa kisukari katika Kaunti ya Machakos mwezi huu wa Oktoba.
HEA_01571,Health,Division of Disease Surveillance and Response advises residents of Vihiga County to reduce salt and sugar intake to prevent the spread of preventable illness.,Idara ya Ufuatiliaji na Jibu la Magonjwa inashauri wakazi wa Kaunti ya Vihiga kupunguza ulaji wa chumvi na sukari ili kuzuia kuenea kwa magonjwa yanayoweza kuepukwa.
HEA_01572,Health,Ministry of Health launches a March awareness campaign on food safety across Laikipia County.,Wizara ya Afya inazindua kampeni ya Machi ya ufahamu juu ya usalama wa chakula kote Kaunti ya Laikipia.
HEA_01573,Health,Public notice: Kenya Medical Association will host a free tobacco control outreach in Migori County this April.,Taarifa ya umma: Chama cha Matibabu cha Kenya kitaandaa kampeni ya bure ya kudhibiti tumbaku katika Kaunti ya Migori Aprili hii.
HEA_01574,Health,Kenya Medical Association reminds the public in Bungoma County about the importance of hand hygiene for household wellbeing.,Chama cha Matibabu cha Kenya kinakumbusha umma katika Kaunti ya Bungoma juu ya umuhimu wa usafi wa mikono kwa ustawi wa kaya.
